left_eye_center_x     7039
left_eye_center_y     7039
right_eye_center_x    7036
right_eye_center_y    7036
Image                 7049
dtype: int64
Loaded parameters to layer 'conv1' (shape 32x1x3x3).
Loaded parameters to layer 'conv1' (shape 32).
Loaded parameters to layer 'conv2' (shape 64x32x2x2).
Loaded parameters to layer 'conv2' (shape 64).
Loaded parameters to layer 'conv3' (shape 128x64x2x2).
Loaded parameters to layer 'conv3' (shape 128).
Loaded parameters to layer 'hidden4' (shape 15488x1000).
Loaded parameters to layer 'hidden4' (shape 1000).
Loaded parameters to layer 'hidden5' (shape 1000x1000).
Loaded parameters to layer 'hidden5' (shape 1000).
Could not load parameters to layer 'output' because shapes did not match: 1000x4 vs 1000x30.
Could not load parameters to layer 'output' because shapes did not match: 4 vs 30.
Training model for columns ('left_eye_center_x', 'left_eye_center_y', 'right_eye_center_x', 'right_eye_center_y') for 1421 epochs
# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

  epoch    trn loss    val loss    trn/val  dur
   1048     0.00103     0.00142    0.72930  6.84s
   1049     0.00100     0.00142    0.70628  6.84s
   1049     0.00100     0.00142    0.70628  6.84s
   1050     0.00097     0.00141    0.68607  6.84s
   1050     0.00097     0.00141    0.68607  6.84s
   1051     0.00098     0.00140    0.69943  6.84s
   1051     0.00098     0.00140    0.69943  6.84s
   1052     0.00104     0.00139    0.74782  6.83s
   1052     0.00104     0.00139    0.74782  6.83s
   1053     0.00097     [32m0.00138[0m    0.70097  6.84s
   1053     0.00097     [32m0.00138[0m    0.70097  6.84s
   1054     0.00105     [32m0.00138[0m    0.76612  6.85s
   1054     0.00105     [32m0.00138[0m    0.76612  6.85s
   1055     0.00100     0.00140    0.71911  6.83s
   1055     0.00100     0.00140    0.71911  6.83s
   1056     0.00100     0.00140    0.71317  6.83s
   1056     0.00100     0.00140    0.71317  6.83s
   1057     0.00097     0.00140    0.69367  6.83s
   1057     0.00097     0.00140    0.69367  6.83s
   1058     0.00097     0.00141    0.68536  6.84s
   1058     0.00097     0.00141    0.68536  6.84s
   1059     0.00098     0.00140    0.70015  6.83s
   1059     0.00098     0.00140    0.70015  6.83s
   1060     0.00098     0.00143    0.68943  6.84s
   1060     0.00098     0.00143    0.68943  6.84s
   1061     0.00098     0.00142    0.68832  6.83s
   1061     0.00098     0.00142    0.68832  6.83s
   1062     0.00097     0.00142    0.67908  6.83s
   1062     0.00097     0.00142    0.67908  6.83s
   1063     0.00101     0.00143    0.70797  6.83s
   1063     0.00101     0.00143    0.70797  6.83s
   1064     0.00103     0.00140    0.73473  6.83s
   1064     0.00103     0.00140    0.73473  6.83s
   1065     0.00101     0.00141    0.71335  6.83s
   1065     0.00101     0.00141    0.71335  6.83s
   1066     0.00097     0.00140    0.69578  6.86s
   1066     0.00097     0.00140    0.69578  6.86s
   1067     0.00102     0.00142    0.71518  6.84s
   1067     0.00102     0.00142    0.71518  6.84s
   1068     0.00099     0.00141    0.70106  6.82s
   1068     0.00099     0.00141    0.70106  6.82s
   1069     0.00097     0.00141    0.68654  6.83s
   1069     0.00097     0.00141    0.68654  6.83s
   1070     0.00100     0.00141    0.71343  6.82s
   1070     0.00100     0.00141    0.71343  6.82s
   1071     0.00103     0.00140    0.73359  6.83s
   1071     0.00103     0.00140    0.73359  6.83s
   1072     0.00101     0.00141    0.71935  6.82s
   1072     0.00101     0.00141    0.71935  6.82s
   1073     0.00100     0.00142    0.70010  6.83s
   1073     0.00100     0.00142    0.70010  6.83s
   1074     0.00100     0.00141    0.70911  6.86s
   1074     0.00100     0.00141    0.70911  6.86s
   1075     0.00100     0.00140    0.71278  6.85s
   1075     0.00100     0.00140    0.71278  6.85s
   1076     0.00102     0.00142    0.71639  6.85s
   1076     0.00102     0.00142    0.71639  6.85s
   1077     0.00101     0.00141    0.71314  6.85s
   1077     0.00101     0.00141    0.71314  6.85s
   1078     0.00098     0.00142    0.69140  6.86s
   1078     0.00098     0.00142    0.69140  6.86s
   1079     0.00100     0.00140    0.71225  6.86s
   1079     0.00100     0.00140    0.71225  6.86s
   1080     0.00097     0.00141    0.68491  6.86s
   1080     0.00097     0.00141    0.68491  6.86s
   1081     0.00099     0.00141    0.69986  6.86s
   1081     0.00099     0.00141    0.69986  6.86s
   1082     0.00099     0.00141    0.69998  6.85s
   1082     0.00099     0.00141    0.69998  6.85s
   1083     0.00102     0.00140    0.72519  6.86s
   1083     0.00102     0.00140    0.72519  6.86s
   1084     0.00101     0.00140    0.72371  6.85s
   1084     0.00101     0.00140    0.72371  6.85s
   1085     0.00097     0.00140    0.69340  6.85s
   1085     0.00097     0.00140    0.69340  6.85s
   1086     0.00100     0.00142    0.70424  6.88s
   1086     0.00100     0.00142    0.70424  6.88s
   1087     0.00104     0.00142    0.72958  6.88s
   1087     0.00104     0.00142    0.72958  6.88s
   1088     0.00102     0.00141    0.72217  6.88s
   1088     0.00102     0.00141    0.72217  6.88s
   1089     0.00099     0.00141    0.70725  6.86s
   1089     0.00099     0.00141    0.70725  6.86s
   1090     0.00099     0.00139    0.71115  6.86s
   1090     0.00099     0.00139    0.71115  6.86s
   1091     [36m0.00096[0m     0.00140    0.68309  6.86s
   1091     [36m0.00096[0m     0.00140    0.68309  6.86s
   1092     0.00099     0.00139    0.71358  6.86s
   1092     0.00099     0.00139    0.71358  6.86s
   1093     0.00100     0.00141    0.70951  6.86s
   1093     0.00100     0.00141    0.70951  6.86s
   1094     0.00097     0.00141    0.68933  6.85s
   1094     0.00097     0.00141    0.68933  6.85s
   1095     0.00099     0.00141    0.70316  6.86s
   1095     0.00099     0.00141    0.70316  6.86s
   1096     0.00096     0.00140    0.68348  6.86s
   1096     0.00096     0.00140    0.68348  6.86s
   1097     [36m0.00093[0m     0.00140    0.66576  6.86s
   1097     [36m0.00093[0m     0.00140    0.66576  6.86s
   1098     0.00106     0.00141    0.74905  6.84s
   1098     0.00106     0.00141    0.74905  6.84s
   1099     0.00101     0.00141    0.71395  6.85s
   1099     0.00101     0.00141    0.71395  6.85s
   1100     0.00098     0.00141    0.69222  6.84s
   1100     0.00098     0.00141    0.69222  6.84s
   1101     0.00093     0.00140    0.66498  6.84s
   1101     0.00093     0.00140    0.66498  6.84s
   1102     0.00100     0.00140    0.71686  6.84s
   1102     0.00100     0.00140    0.71686  6.84s
   1103     0.00096     0.00142    0.67502  6.83s
   1103     0.00096     0.00142    0.67502  6.83s
   1104     0.00096     0.00140    0.68221  6.83s
   1104     0.00096     0.00140    0.68221  6.83s
   1105     0.00098     0.00138    0.71110  6.83s
   1105     0.00098     0.00138    0.71110  6.83s
   1106     0.00099     0.00143    0.69415  6.83s
   1106     0.00099     0.00143    0.69415  6.83s
   1107     0.00096     0.00141    0.68173  6.84s
   1107     0.00096     0.00141    0.68173  6.84s
   1108     0.00097     0.00139    0.69324  6.84s
   1108     0.00097     0.00139    0.69324  6.84s
   1109     0.00102     0.00141    0.72477  6.83s
   1109     0.00102     0.00141    0.72477  6.83s
   1110     0.00102     0.00141    0.72586  6.83s
   1110     0.00102     0.00141    0.72586  6.83s
   1111     0.00100     0.00140    0.71095  6.83s
   1111     0.00100     0.00140    0.71095  6.83s
   1112     0.00100     0.00141    0.71380  6.83s
   1112     0.00100     0.00141    0.71380  6.83s
   1113     0.00097     0.00142    0.68114  6.83s
   1113     0.00097     0.00142    0.68114  6.83s
   1114     0.00096     0.00141    0.67608  6.83s
   1114     0.00096     0.00141    0.67608  6.83s
   1115     0.00093     0.00140    0.66510  6.84s
   1115     0.00093     0.00140    0.66510  6.84s
   1116     0.00097     0.00142    0.68235  6.84s
   1116     0.00097     0.00142    0.68235  6.84s
   1117     0.00101     0.00140    0.72197  6.84s
   1117     0.00101     0.00140    0.72197  6.84s
   1118     0.00100     0.00141    0.71349  6.84s
   1118     0.00100     0.00141    0.71349  6.84s
   1119     0.00098     0.00141    0.69036  6.84s
   1119     0.00098     0.00141    0.69036  6.84s
   1120     0.00095     0.00140    0.68032  6.84s
   1120     0.00095     0.00140    0.68032  6.84s
   1121     0.00095     0.00141    0.67436  6.83s
   1121     0.00095     0.00141    0.67436  6.83s
   1122     0.00096     0.00142    0.67496  6.83s
   1122     0.00096     0.00142    0.67496  6.83s
   1123     0.00098     0.00140    0.70203  6.85s
   1123     0.00098     0.00140    0.70203  6.85s
   1124     0.00099     0.00139    0.71176  6.84s
   1124     0.00099     0.00139    0.71176  6.84s
   1125     0.00098     0.00141    0.69712  6.84s
   1125     0.00098     0.00141    0.69712  6.84s
   1126     0.00096     0.00140    0.68483  6.84s
   1126     0.00096     0.00140    0.68483  6.84s
   1127     0.00098     0.00142    0.68929  6.83s
   1127     0.00098     0.00142    0.68929  6.83s
   1128     0.00099     0.00140    0.70457  6.83s
   1128     0.00099     0.00140    0.70457  6.83s
   1129     0.00098     0.00141    0.69685  6.83s
   1129     0.00098     0.00141    0.69685  6.83s
   1130     0.00095     0.00140    0.68361  6.83s
   1130     0.00095     0.00140    0.68361  6.83s
   1131     0.00096     0.00140    0.68066  6.83s
   1131     0.00096     0.00140    0.68066  6.83s
   1132     0.00096     0.00141    0.68158  6.84s
   1132     0.00096     0.00141    0.68158  6.84s
   1133     0.00099     0.00141    0.70383  6.88s
   1133     0.00099     0.00141    0.70383  6.88s
   1134     0.00106     0.00140    0.75300  6.89s
   1134     0.00106     0.00140    0.75300  6.89s
   1135     0.00102     0.00140    0.72580  6.87s
   1135     0.00102     0.00140    0.72580  6.87s
   1136     0.00096     0.00142    0.67440  6.84s
   1136     0.00096     0.00142    0.67440  6.84s
   1137     0.00099     0.00140    0.70851  6.84s
   1137     0.00099     0.00140    0.70851  6.84s
   1138     0.00097     0.00140    0.69419  6.84s
   1138     0.00097     0.00140    0.69419  6.84s
   1139     0.00096     0.00140    0.68613  6.83s
   1139     0.00096     0.00140    0.68613  6.83s
   1140     0.00103     0.00142    0.72459  6.82s
   1140     0.00103     0.00142    0.72459  6.82s
   1141     0.00096     0.00139    0.68917  6.83s
   1141     0.00096     0.00139    0.68917  6.83s
   1142     0.00098     0.00140    0.70303  6.82s
   1142     0.00098     0.00140    0.70303  6.82s
   1143     0.00097     0.00141    0.68668  6.82s
   1143     0.00097     0.00141    0.68668  6.82s
   1144     0.00094     0.00139    0.67904  6.82s
   1144     0.00094     0.00139    0.67904  6.82s
   1145     0.00100     0.00141    0.70745  6.82s
   1145     0.00100     0.00141    0.70745  6.82s
   1146     0.00096     0.00141    0.68419  6.81s
   1146     0.00096     0.00141    0.68419  6.81s
   1147     0.00095     0.00139    0.67823  6.81s
   1147     0.00095     0.00139    0.67823  6.81s
   1148     0.00097     0.00138    0.70189  6.81s
   1148     0.00097     0.00138    0.70189  6.81s
   1149     0.00094     0.00142    0.66208  6.81s
   1149     0.00094     0.00142    0.66208  6.81s
   1150     0.00100     0.00142    0.70538  6.83s
   1150     0.00100     0.00142    0.70538  6.83s
   1151     0.00098     0.00140    0.70337  6.82s
   1151     0.00098     0.00140    0.70337  6.82s
   1152     0.00096     0.00139    0.69443  6.81s
   1152     0.00096     0.00139    0.69443  6.81s
   1153     0.00099     0.00139    0.71162  6.81s
   1153     0.00099     0.00139    0.71162  6.81s
   1154     0.00097     0.00140    0.69102  6.81s
   1154     0.00097     0.00140    0.69102  6.81s
   1155     0.00099     0.00138    0.72050  6.81s
   1155     0.00099     0.00138    0.72050  6.81s
   1156     0.00098     0.00139    0.70541  6.82s
   1156     0.00098     0.00139    0.70541  6.82s
   1157     0.00101     0.00139    0.72719  6.82s
   1157     0.00101     0.00139    0.72719  6.82s
   1158     0.00099     0.00140    0.70628  6.82s
   1158     0.00099     0.00140    0.70628  6.82s
   1159     [36m0.00092[0m     0.00138    0.66902  6.82s
   1159     [36m0.00092[0m     0.00138    0.66902  6.82s
   1160     0.00096     0.00139    0.69176  6.82s
   1160     0.00096     0.00139    0.69176  6.82s
   1161     0.00100     0.00140    0.71469  6.83s
   1161     0.00100     0.00140    0.71469  6.83s
   1162     0.00100     0.00140    0.71320  6.82s
   1162     0.00100     0.00140    0.71320  6.82s
   1163     0.00096     [32m0.00137[0m    0.70103  6.83s
   1163     0.00096     [32m0.00137[0m    0.70103  6.83s
   1164     0.00097     0.00142    0.68639  6.82s
   1164     0.00097     0.00142    0.68639  6.82s
   1165     0.00095     0.00140    0.67572  6.82s
   1165     0.00095     0.00140    0.67572  6.82s
   1166     0.00095     0.00140    0.67917  6.82s
   1166     0.00095     0.00140    0.67917  6.82s
   1167     [36m0.00091[0m     0.00138    0.66036  6.83s
   1167     [36m0.00091[0m     0.00138    0.66036  6.83s
   1168     0.00097     0.00138    0.70234  6.83s
   1168     0.00097     0.00138    0.70234  6.83s
   1169     0.00096     0.00140    0.68541  6.83s
   1169     0.00096     0.00140    0.68541  6.83s
   1170     0.00094     0.00140    0.66851  6.82s
   1170     0.00094     0.00140    0.66851  6.82s
   1171     0.00098     0.00140    0.69739  6.83s
   1171     0.00098     0.00140    0.69739  6.83s
   1172     0.00100     0.00140    0.71382  6.82s
   1172     0.00100     0.00140    0.71382  6.82s
   1173     0.00099     0.00139    0.70863  6.82s
   1173     0.00099     0.00139    0.70863  6.82s
   1174     0.00096     0.00138    0.69805  6.82s
   1174     0.00096     0.00138    0.69805  6.82s
   1175     0.00098     0.00141    0.69698  6.82s
   1175     0.00098     0.00141    0.69698  6.82s
   1176     0.00096     0.00138    0.69160  6.83s
   1176     0.00096     0.00138    0.69160  6.83s
   1177     0.00097     0.00140    0.69482  6.82s
   1177     0.00097     0.00140    0.69482  6.82s
   1178     0.00096     0.00138    0.69088  6.82s
   1178     0.00096     0.00138    0.69088  6.82s
   1179     0.00100     0.00139    0.72410  6.83s
   1179     0.00100     0.00139    0.72410  6.83s
   1180     0.00094     0.00138    0.68051  6.87s
   1180     0.00094     0.00138    0.68051  6.87s
   1181     0.00098     0.00141    0.69755  6.87s
   1181     0.00098     0.00141    0.69755  6.87s
   1182     0.00100     0.00139    0.71782  6.85s
   1182     0.00100     0.00139    0.71782  6.85s
   1183     0.00096     0.00138    0.69780  6.82s
   1183     0.00096     0.00138    0.69780  6.82s
   1184     0.00098     0.00140    0.69903  6.82s
   1184     0.00098     0.00140    0.69903  6.82s
   1185     0.00096     0.00139    0.69322  6.83s
   1185     0.00096     0.00139    0.69322  6.83s
   1186     0.00097     0.00139    0.69352  6.82s
   1186     0.00097     0.00139    0.69352  6.82s
   1187     0.00095     0.00140    0.67896  6.84s
   1187     0.00095     0.00140    0.67896  6.84s
   1188     0.00098     0.00140    0.70165  6.82s
   1188     0.00098     0.00140    0.70165  6.82s
   1189     0.00094     0.00141    0.66721  6.82s
   1189     0.00094     0.00141    0.66721  6.82s
   1190     0.00097     0.00140    0.69616  6.83s
   1190     0.00097     0.00140    0.69616  6.83s
   1191     0.00094     0.00140    0.67114  6.82s
   1191     0.00094     0.00140    0.67114  6.82s
   1192     0.00093     0.00140    0.66790  6.82s
   1192     0.00093     0.00140    0.66790  6.82s
   1193     0.00091     0.00139    0.65933  6.82s
   1193     0.00091     0.00139    0.65933  6.82s
   1194     0.00096     0.00142    0.67677  6.83s
   1194     0.00096     0.00142    0.67677  6.83s
   1195     0.00094     0.00139    0.67266  6.82s
   1195     0.00094     0.00139    0.67266  6.82s
   1196     0.00094     0.00139    0.67516  6.82s
   1196     0.00094     0.00139    0.67516  6.82s
   1197     0.00097     0.00138    0.70510  6.82s
   1197     0.00097     0.00138    0.70510  6.82s
   1198     0.00094     0.00141    0.66735  6.81s
   1198     0.00094     0.00141    0.66735  6.81s
   1199     0.00096     0.00140    0.68317  6.81s
   1199     0.00096     0.00140    0.68317  6.81s
   1200     0.00097     0.00140    0.69412  6.82s
   1200     0.00097     0.00140    0.69412  6.82s
   1201     0.00095     0.00140    0.68421  6.85s
   1201     0.00095     0.00140    0.68421  6.85s
   1202     0.00094     0.00139    0.67973  6.83s
   1202     0.00094     0.00139    0.67973  6.83s
   1203     0.00095     0.00139    0.68407  6.82s
   1203     0.00095     0.00139    0.68407  6.82s
   1204     0.00096     0.00139    0.69309  6.82s
   1204     0.00096     0.00139    0.69309  6.82s
   1205     0.00099     0.00140    0.70822  6.82s
   1205     0.00099     0.00140    0.70822  6.82s
   1206     0.00099     0.00139    0.70853  6.81s
   1206     0.00099     0.00139    0.70853  6.81s
   1207     0.00097     0.00139    0.70249  6.82s
   1207     0.00097     0.00139    0.70249  6.82s
   1208     0.00095     0.00138    0.68733  6.81s
   1208     0.00095     0.00138    0.68733  6.81s
   1209     0.00095     0.00140    0.67873  6.82s
   1209     0.00095     0.00140    0.67873  6.82s
   1210     0.00093     0.00139    0.67291  6.81s
   1210     0.00093     0.00139    0.67291  6.81s
   1211     0.00094     0.00138    0.68342  6.83s
   1211     0.00094     0.00138    0.68342  6.83s
   1212     0.00096     0.00139    0.69401  6.82s
   1212     0.00096     0.00139    0.69401  6.82s
   1213     0.00092     0.00139    0.66017  6.82s
   1213     0.00092     0.00139    0.66017  6.82s
   1214     0.00092     0.00139    0.66238  6.81s
   1214     0.00092     0.00139    0.66238  6.81s
   1215     0.00094     0.00139    0.67849  6.82s
   1215     0.00094     0.00139    0.67849  6.82s
   1216     0.00093     0.00139    0.67322  6.81s
   1216     0.00093     0.00139    0.67322  6.81s
   1217     0.00095     0.00141    0.67543  6.81s
   1217     0.00095     0.00141    0.67543  6.81s
   1218     0.00095     0.00138    0.69123  6.82s
   1218     0.00095     0.00138    0.69123  6.82s
   1219     0.00097     0.00138    0.70294  6.82s
   1219     0.00097     0.00138    0.70294  6.82s
   1220     0.00095     0.00140    0.68142  6.82s
   1220     0.00095     0.00140    0.68142  6.82s
   1221     0.00098     0.00140    0.69980  6.82s
   1221     0.00098     0.00140    0.69980  6.82s
   1222     0.00099     0.00139    0.71251  6.82s
   1222     0.00099     0.00139    0.71251  6.82s
   1223     0.00093     0.00140    0.66341  6.82s
   1223     0.00093     0.00140    0.66341  6.82s
   1224     0.00094     0.00140    0.66990  6.82s
   1224     0.00094     0.00140    0.66990  6.82s
   1225     0.00098     0.00139    0.70860  6.82s
   1225     0.00098     0.00139    0.70860  6.82s
   1226     0.00096     0.00139    0.69072  6.86s
   1226     0.00096     0.00139    0.69072  6.86s
   1227     0.00092     0.00141    0.65758  6.88s
   1227     0.00092     0.00141    0.65758  6.88s
   1228     0.00094     0.00138    0.67819  6.87s
   1228     0.00094     0.00138    0.67819  6.87s
   1229     0.00095     0.00138    0.68400  6.83s
   1229     0.00095     0.00138    0.68400  6.83s
   1230     0.00096     0.00138    0.69655  6.82s
   1230     0.00096     0.00138    0.69655  6.82s
   1231     0.00095     0.00138    0.68708  6.82s
   1231     0.00095     0.00138    0.68708  6.82s
   1232     0.00094     0.00140    0.67477  6.82s
   1232     0.00094     0.00140    0.67477  6.82s
   1233     0.00095     [32m0.00137[0m    0.69078  6.82s
   1233     0.00095     [32m0.00137[0m    0.69078  6.82s
   1234     0.00096     0.00140    0.69088  6.82s
   1234     0.00096     0.00140    0.69088  6.82s
   1235     0.00095     [32m0.00137[0m    0.69095  6.82s
   1235     0.00095     [32m0.00137[0m    0.69095  6.82s
   1236     0.00096     0.00138    0.69443  6.82s
   1236     0.00096     0.00138    0.69443  6.82s
   1237     0.00094     0.00139    0.67423  6.82s
   1237     0.00094     0.00139    0.67423  6.82s
   1238     0.00096     [32m0.00137[0m    0.69680  6.81s
   1238     0.00096     [32m0.00137[0m    0.69680  6.81s
   1239     0.00092     0.00140    0.65852  6.82s
   1239     0.00092     0.00140    0.65852  6.82s
   1240     0.00094     0.00139    0.67959  6.82s
   1240     0.00094     0.00139    0.67959  6.82s
   1241     0.00094     0.00137    0.68142  6.82s
   1241     0.00094     0.00137    0.68142  6.82s
   1242     0.00093     0.00137    0.67451  6.82s
   1242     0.00093     0.00137    0.67451  6.82s
   1243     0.00094     0.00138    0.68418  6.83s
   1243     0.00094     0.00138    0.68418  6.83s
   1244     0.00095     0.00138    0.68541  6.83s
   1244     0.00095     0.00138    0.68541  6.83s
   1245     0.00093     0.00139    0.67433  6.82s
   1245     0.00093     0.00139    0.67433  6.82s
   1246     0.00095     0.00139    0.68007  6.82s
   1246     0.00095     0.00139    0.68007  6.82s
   1247     0.00092     0.00139    0.66569  6.82s
   1247     0.00092     0.00139    0.66569  6.82s
   1248     0.00094     0.00139    0.68008  6.82s
   1248     0.00094     0.00139    0.68008  6.82s
   1249     0.00094     0.00140    0.67154  6.82s
   1249     0.00094     0.00140    0.67154  6.82s
   1250     0.00095     0.00137    0.69554  6.82s
   1250     0.00095     0.00137    0.69554  6.82s
   1251     0.00093     0.00140    0.66385  6.82s
   1251     0.00093     0.00140    0.66385  6.82s
   1252     0.00095     0.00140    0.68019  6.82s
   1252     0.00095     0.00140    0.68019  6.82s
   1253     0.00095     0.00138    0.69246  6.82s
   1253     0.00095     0.00138    0.69246  6.82s
   1254     0.00096     0.00140    0.68996  6.82s
   1254     0.00096     0.00140    0.68996  6.82s
   1255     0.00094     0.00137    0.68719  6.84s
   1255     0.00094     0.00137    0.68719  6.84s
   1256     0.00093     0.00138    0.67576  6.82s
   1256     0.00093     0.00138    0.67576  6.82s
   1257     0.00095     0.00139    0.68130  6.82s
   1257     0.00095     0.00139    0.68130  6.82s
   1258     0.00095     0.00138    0.69148  6.82s
   1258     0.00095     0.00138    0.69148  6.82s
   1259     0.00094     0.00139    0.67980  6.82s
   1259     0.00094     0.00139    0.67980  6.82s
   1260     0.00093     [32m0.00137[0m    0.68195  6.81s
   1260     0.00093     [32m0.00137[0m    0.68195  6.81s
   1261     0.00095     0.00138    0.69068  6.82s
   1261     0.00095     0.00138    0.69068  6.82s
   1262     0.00093     0.00138    0.67290  6.82s
   1262     0.00093     0.00138    0.67290  6.82s
   1263     0.00095     0.00137    0.69663  6.82s
   1263     0.00095     0.00137    0.69663  6.82s
   1264     [36m0.00090[0m     0.00138    0.65184  6.82s
   1264     [36m0.00090[0m     0.00138    0.65184  6.82s
   1265     0.00092     0.00141    0.65404  6.82s
   1265     0.00092     0.00141    0.65404  6.82s
   1266     0.00094     0.00137    0.68751  6.81s
   1266     0.00094     0.00137    0.68751  6.81s
   1267     0.00093     0.00140    0.66124  6.82s
   1267     0.00093     0.00140    0.66124  6.82s
   1268     0.00098     0.00138    0.71337  6.82s
   1268     0.00098     0.00138    0.71337  6.82s
   1269     0.00095     0.00138    0.68642  6.81s
   1269     0.00095     0.00138    0.68642  6.81s
   1270     0.00095     0.00138    0.68850  6.81s
   1270     0.00095     0.00138    0.68850  6.81s
   1271     0.00094     0.00140    0.67140  6.81s
   1271     0.00094     0.00140    0.67140  6.81s
   1272     0.00093     [32m0.00136[0m    0.68584  6.82s
   1272     0.00093     [32m0.00136[0m    0.68584  6.82s
   1273     0.00092     0.00138    0.66540  6.87s
   1273     0.00092     0.00138    0.66540  6.87s
   1274     0.00092     0.00137    0.67404  6.88s
   1274     0.00092     0.00137    0.67404  6.88s
   1275     0.00094     0.00139    0.67180  6.86s
   1275     0.00094     0.00139    0.67180  6.86s
   1276     0.00095     0.00137    0.69216  6.82s
   1276     0.00095     0.00137    0.69216  6.82s
   1277     0.00093     0.00139    0.67121  6.82s
   1277     0.00093     0.00139    0.67121  6.82s
   1278     0.00093     0.00138    0.67116  6.81s
   1278     0.00093     0.00138    0.67116  6.81s
   1279     0.00093     0.00140    0.66620  6.82s
   1279     0.00093     0.00140    0.66620  6.82s
   1280     0.00096     0.00137    0.70460  6.82s
   1280     0.00096     0.00137    0.70460  6.82s
   1281     0.00092     0.00140    0.65779  6.82s
   1281     0.00092     0.00140    0.65779  6.82s
   1282     0.00096     0.00137    0.70235  6.83s
   1282     0.00096     0.00137    0.70235  6.83s
   1283     0.00092     0.00139    0.66122  6.82s
   1283     0.00092     0.00139    0.66122  6.82s
   1284     0.00092     0.00137    0.67378  6.81s
   1284     0.00092     0.00137    0.67378  6.81s
   1285     0.00094     0.00138    0.68318  6.82s
   1285     0.00094     0.00138    0.68318  6.82s
   1286     0.00094     0.00138    0.67950  6.82s
   1286     0.00094     0.00138    0.67950  6.82s
   1287     0.00093     0.00137    0.68035  6.82s
   1287     0.00093     0.00137    0.68035  6.82s
   1288     0.00094     0.00139    0.67787  6.82s
   1288     0.00094     0.00139    0.67787  6.82s
   1289     0.00095     0.00137    0.68937  6.82s
   1289     0.00095     0.00137    0.68937  6.82s
   1290     0.00093     0.00140    0.66427  6.85s
   1290     0.00093     0.00140    0.66427  6.85s
   1291     0.00091     [32m0.00136[0m    0.66908  6.82s
   1291     0.00091     [32m0.00136[0m    0.66908  6.82s
   1292     0.00091     0.00140    0.65004  6.82s
   1292     0.00091     0.00140    0.65004  6.82s
   1293     0.00096     0.00137    0.70274  6.81s
   1293     0.00096     0.00137    0.70274  6.81s
   1294     0.00093     0.00139    0.67086  6.81s
   1294     0.00093     0.00139    0.67086  6.81s
   1295     0.00091     0.00137    0.66167  6.82s
   1295     0.00091     0.00137    0.66167  6.82s
   1296     [36m0.00088[0m     0.00139    0.63383  6.82s
   1296     [36m0.00088[0m     0.00139    0.63383  6.82s
   1297     0.00091     0.00138    0.65915  6.82s
   1297     0.00091     0.00138    0.65915  6.82s
   1298     0.00093     0.00137    0.67710  6.81s
   1298     0.00093     0.00137    0.67710  6.81s
   1299     0.00092     0.00139    0.66206  6.83s
   1299     0.00092     0.00139    0.66206  6.83s
   1300     0.00090     0.00138    0.65616  6.82s
   1300     0.00090     0.00138    0.65616  6.82s
   1301     0.00089     0.00141    0.63006  6.82s
   1301     0.00089     0.00141    0.63006  6.82s
   1302     0.00093     [32m0.00136[0m    0.68497  6.82s
   1302     0.00093     [32m0.00136[0m    0.68497  6.82s
   1303     0.00094     0.00142    0.66348  6.82s
   1303     0.00094     0.00142    0.66348  6.82s
   1304     0.00095     0.00136    0.69639  6.81s
   1304     0.00095     0.00136    0.69639  6.81s
   1305     0.00091     0.00140    0.64856  6.81s
   1305     0.00091     0.00140    0.64856  6.81s
   1306     0.00094     0.00137    0.68848  6.81s
   1306     0.00094     0.00137    0.68848  6.81s
   1307     0.00090     0.00140    0.64440  6.81s
   1307     0.00090     0.00140    0.64440  6.81s
   1308     0.00094     0.00137    0.68368  6.81s
   1308     0.00094     0.00137    0.68368  6.81s
   1309     0.00093     0.00140    0.66711  6.81s
   1309     0.00093     0.00140    0.66711  6.81s
   1310     0.00092     0.00137    0.67387  6.81s
   1310     0.00092     0.00137    0.67387  6.81s
   1311     0.00092     0.00137    0.66833  6.81s
   1311     0.00092     0.00137    0.66833  6.81s
   1312     0.00090     0.00137    0.65627  6.81s
   1312     0.00090     0.00137    0.65627  6.81s
   1313     0.00098     0.00139    0.70444  6.81s
   1313     0.00098     0.00139    0.70444  6.81s
   1314     0.00093     0.00137    0.67886  6.81s
   1314     0.00093     0.00137    0.67886  6.81s
   1315     0.00092     0.00139    0.66145  6.82s
   1315     0.00092     0.00139    0.66145  6.82s
   1316     0.00097     0.00137    0.70586  6.82s
   1316     0.00097     0.00137    0.70586  6.82s
